Ticker:,Buy Date:,Seg:,3M inc:,6M inc:
$COST,        08/12/2019,        D,        10.88%,       15.66%
$EOLS,        08/12/2019,        I,        -17.67%,       -45.29%
$HD,        08/12/2019,        D,        11.98%,       16.23%
$IPG,        08/12/2019,        L,        7.5%,       10.6%
$KDP,        08/12/2019,        I,        1.29%,       0.31%
$RVLV,        08/12/2019,        L,        -42.11%,       -30.57%
$SVMK,        08/12/2019,        L,        -9.84%,       0.22%
$TGT,        08/12/2019,        D,        34.65%,       42.61%
$TTWO,        08/12/2019,        I,        -6.25%,       -13.02%
$VTR,        08/12/2019,        L,        -17.49%,       -17.6%
$WMT,        08/12/2019,        D,        13.13%,       9.53%
$AMD,        08/08/2019,        D,        5.93%,       45.78%
$FIVN,        08/08/2019,        I,        -2.65%,       21.24%
$HCAT,        08/08/2019,        F,        -22.08%,       -22.12%
$IIPR,        08/08/2019,        L,        -30.19%,       -8.67%
$LVGO,        08/08/2019,        F,        --%,       --%
$PETQ,        08/08/2019,        I,        -22.09%,       -5.86%
$ROKU,        08/08/2019,        D,        15.59%,       7.38%
$TWTR,        08/08/2019,        L,        -29.78%,       -19.28%
$BHC,        08/07/2019,        I,        16.7%,       24.7%
$CRM,        08/07/2019,        L,        11.66%,       30.91%
$CVS,        08/07/2019,        D,        15.83%,       15.16%
$GWPH,        08/07/2019,        I,        -19.01%,       -30.6%
$HAS,        08/07/2019,        L,        -15.8%,       -10.54%
$TNDM,        08/07/2019,        I,        -2.13%,       27.41%
$TTWO,        08/07/2019,        L,        -9.39%,       -3.9%
$C,        08/06/2019,        L,        13.43%,       13.4%
$CHGG,        08/06/2019,        L,        -32.57%,       -4.02%
$EBAY,        08/06/2019,        L,        -10.78%,       -13.35%
$ETSY,        08/06/2019,        I,        -19.23%,       -10.89%
$FDS,        08/06/2019,        L,        -7.04%,       5.49%
$MA,        08/06/2019,        L,        4.4%,       22.61%
$MU,        08/06/2019,        M,        16.35%,       26.18%
$NCLH,        08/06/2019,        L,        11.45%,       15.49%
$NVCR,        08/06/2019,        L,        -2.91%,       3.33%
$RCL,        08/06/2019,        L,        5.81%,       8.77%
$SHW,        08/06/2019,        L,        14.46%,       15.24%
$SYMC,        08/06/2019,        M,        --%,       --%
$TTWO,        08/06/2019,        M,        -5.91%,       -0.17%
$TWLO,        08/06/2019,        M,        -26.73%,       2.08%
$AEM,        08/05/2019,        D,        6.03%,       8.34%
$AJG,        08/05/2019,        L,        4.82%,       20.6%
$APHA,        08/05/2019,        I,        -27.03%,       -34.57%
$BMY,        08/05/2019,        D,        24.81%,       40.11%
$BX,        08/05/2019,        L,        19.38%,       35.91%
$C,        08/05/2019,        D,        15.3%,       15.27%
$CMG,        08/05/2019,        D,        -3.65%,       11.17%
$D,        08/05/2019,        D,        11.22%,       14.96%
$DBX,        08/05/2019,        L,        -5.82%,       -22.47%
$DUK,        08/05/2019,        D,        7.68%,       12.32%
$GOLD,        08/05/2019,        D,        -5.4%,       3.92%
$ISRG,        08/05/2019,        L,        14.12%,       15.09%
$LPSN,        08/05/2019,        I,        30.75%,       29.13%
$SQ,        08/05/2019,        D,        -3.81%,       23.05%
$STWD,        08/05/2019,        L,        6.55%,       12.97%
$T,        08/05/2019,        D,        16.12%,       10.36%
$TELL,        08/05/2019,        D,        35.23%,       33.27%
$AEP,        08/01/2019,        D,        5.96%,       15.07%
$BOOT,        08/01/2019,        L,        13.95%,       30.8%
$CMG,        08/01/2019,        L,        -1.89%,       11.06%
$COST,        08/01/2019,        D,        9.2%,       13.21%
$CSCO,        08/01/2019,        D,        -14.14%,       -13.76%
$CYBR,        08/01/2019,        D,        -24.88%,       1.34%
$D,        08/01/2019,        D,        7.77%,       11.34%
$ED,        08/01/2019,        D,        6.67%,       9.6%
$FTNT,        08/01/2019,        D,        4.56%,       48.75%
$HOLX,        08/01/2019,        I,        -5.13%,       7.46%
$LAD,        08/01/2019,        L,        22.25%,       9.63%
$LHX,        08/01/2019,        D,        1.45%,       8.93%
$NFLX,        08/01/2019,        D,        -8.78%,       9.08%
$RH,        08/01/2019,        D,        35.91%,       62.21%
$YUM,        08/01/2019,        D,        -11.63%,       -10.36%
$AAPL,        07/31/2019,        F,        14.2%,       45.02%
$AMD,        07/31/2019,        D,        8.47%,       61.77%
$CL,        07/31/2019,        L,        -5.32%,       -2.29%
$DFS,        07/31/2019,        D,        -9.49%,       -17.64%
$GS,        07/31/2019,        D,        -1.13%,       8.18%
$IBM,        07/31/2019,        D,        -9.73%,       -6.49%
$KTB,        07/31/2019,        F,        35.9%,       39.48%
$MLM,        07/31/2019,        I,        8.24%,       4.76%
$PG,        07/31/2019,        D,        4.71%,       6.48%
$ROKU,        07/31/2019,        L,        42.49%,       22.14%
$TWTR,        07/31/2019,        D,        -29.45%,       -22.52%
$UHS,        07/31/2019,        D,        -7.99%,       -3.9%
$UPS,        07/31/2019,        D,        -2.14%,       -3.81%
$AAPL,        07/30/2019,        D,        19.29%,       47.98%
$CSCO,        07/30/2019,        L,        -16.47%,       -15.94%
$DIS,        07/30/2019,        L,        -9.94%,       -6.23%
$JPM,        07/30/2019,        L,        9.45%,       14.22%
$LEVI,        07/30/2019,        I,        -8.77%,       7.6%
$MLM,        07/30/2019,        D,        9.22%,       5.36%
$TREX,        07/30/2019,        D,        13.4%,       20.6%
$AEM,        07/29/2019,        I,        7.32%,       13.5%
$DLTR,        07/29/2019,        L,        9.23%,       -14.87%
$EXAS,        07/29/2019,        I,        -21.0%,       -25.21%
$IBM,        07/29/2019,        L,        -9.88%,       -8.13%
$NOW,        07/29/2019,        D,        -14.39%,       7.62%
$SBUX,        07/29/2019,        F,        -14.71%,       -9.48%
$SIX,        07/29/2019,        L,        -17.41%,       -28.71%
$VLY,        07/29/2019,        L,        7.64%,       1.09%
$AEP,        07/25/2019,        I,        6.02%,       11.52%
$AYX,        07/25/2019,        L,        -26.4%,       4.0%
$BMY,        07/25/2019,        D,        20.64%,       48.52%
$LAD,        07/25/2019,        L,        12.03%,       6.0%
$MRVL,        07/25/2019,        L,        -14.22%,       1.1%
$RCL,        07/25/2019,        I,        -2.97%,       14.72%
$TXN,        07/25/2019,        D,        -6.6%,       2.76%
$FBHS,        07/24/2019,        L,        6.64%,       27.48%
$FHN,        07/24/2019,        I,        -1.6%,       5.43%
$IRM,        07/24/2019,        L,        12.22%,       4.59%
$LHX,        07/24/2019,        F,        1.37%,       11.37%
$NOW,        07/24/2019,        I,        -23.17%,       5.31%
$T,        07/24/2019,        L,        14.83%,       15.88%
$TWLO,        07/24/2019,        L,        -31.81%,       -19.33%
$TXN,        07/24/2019,        D,        -0.33%,       1.44%
$UPS,        07/24/2019,        D,        1.49%,       2.62%
$ABT,        07/23/2019,        L,        -7.99%,       1.12%
$CDNS,        07/23/2019,        L,        -10.13%,       0.44%
$CRSP,        07/23/2019,        L,        -18.45%,       18.35%
$DXCM,        07/23/2019,        L,        3.07%,       52.43%
$EBAY,        07/23/2019,        L,        -4.31%,       -12.94%
$HAS,        07/23/2019,        I,        0.71%,       -12.24%
$KMB,        07/23/2019,        D,        3.07%,       7.06%
$KO,        07/23/2019,        D,        -0.18%,       5.23%
$MDLZ,        07/23/2019,        F,        -2.23%,       1.37%
$MRNA,        07/23/2019,        L,        13.97%,       53.97%
$PFE,        07/23/2019,        L,        -15.39%,       -6.38%
$BRK.B,        07/22/2019,        L,        --%,       --%
$COST,        07/22/2019,        D,        7.46%,       11.81%
$DHR,        07/22/2019,        L,        -2.39%,       15.6%
$GWPH,        07/22/2019,        L,        -25.52%,       -25.8%
$HD,        07/22/2019,        I,        12.04%,       10.26%
$SGEN,        07/22/2019,        L,        32.63%,       42.86%
$TGT,        07/22/2019,        D,        30.34%,       30.75%
$WMT,        07/22/2019,        D,        6.13%,       2.46%
$BAC,        07/18/2019,        I,        2.34%,       19.81%
$COST,        07/18/2019,        D,        5.61%,       5.95%
$EPR,        07/18/2019,        L,        2.96%,       -5.36%
$GS,        07/18/2019,        L,        -3.31%,       14.52%
$IBM,        07/18/2019,        F,        -5.03%,       -9.23%
$KO,        07/18/2019,        L,        2.81%,       7.63%
$NUE,        07/18/2019,        I,        -5.8%,       -1.26%
$NVS,        07/18/2019,        D,        -7.7%,       0.13%
$UNP,        07/18/2019,        D,        -6.28%,       3.76%
$ABT,        07/17/2019,        D,        -4.41%,       -0.75%
$BAC,        07/17/2019,        D,        1.85%,       20.11%
$C,        07/17/2019,        D,        0.56%,       13.88%
$GS,        07/17/2019,        D,        -3.21%,       14.96%
$IDXX,        07/17/2019,        L,        -0.87%,       -0.86%
$JPM,        07/17/2019,        D,        5.24%,       20.36%
$LMT,        07/17/2019,        D,        6.77%,       16.89%
$PANW,        07/17/2019,        D,        -4.95%,       7.73%
$PH,        07/17/2019,        F,        7.87%,       24.32%
$SAM,        07/17/2019,        F,        -0.7%,       -6.78%
$SHOP,        07/17/2019,        D,        6.38%,       35.33%
$WM,        07/17/2019,        L,        -2.15%,       -0.45%
$CLX,        07/16/2019,        L,        -7.02%,       -2.34%
$DHR,        07/16/2019,        L,        -0.74%,       14.12%
$DIN,        07/16/2019,        F,        -25.28%,       -10.04%
$DPZ,        07/16/2019,        I,        2.3%,       15.19%
$IBM,        07/16/2019,        D,        -1.04%,       -4.83%
$JPM,        07/16/2019,        D,        1.16%,       19.18%
$SYMC,        07/16/2019,        L,        --%,       --%
$URI,        07/16/2019,        L,        -13.74%,       14.43%
$V,        07/16/2019,        D,        -1.09%,       8.93%
$BMY,        07/15/2019,        L,        16.68%,       49.69%
$CMG,        07/15/2019,        D,        8.98%,       13.57%
$EL,        07/15/2019,        D,        2.96%,       13.98%
$LLY,        07/15/2019,        L,        -0.53%,       28.09%
$MCD,        07/15/2019,        D,        -2.72%,       -3.59%
$MRVL,        07/15/2019,        L,        -7.54%,       5.81%
$PG,        07/15/2019,        D,        3.96%,       8.14%
$SBUX,        07/15/2019,        D,        -3.93%,       1.02%
$VMW,        07/15/2019,        I,        -10.36%,       -11.74%
$COST,        07/11/2019,        D,        7.36%,       5.36%
$FDX,        07/11/2019,        F,        -14.36%,       -4.8%
$HD,        07/11/2019,        D,        6.96%,       2.09%
$SRPT,        07/11/2019,        L,        -47.63%,       -15.57%
$TELL,        07/11/2019,        I,        2.71%,       -9.98%
$TGT,        07/11/2019,        D,        27.63%,       43.17%
$V,        07/11/2019,        L,        -3.24%,       4.4%
$WING,        07/11/2019,        L,        -7.1%,       -5.43%
$WMT,        07/11/2019,        D,        4.4%,       2.32%
$ABMD,        07/10/2019,        D,        -37.65%,       -30.01%
$ALGN,        07/10/2019,        D,        -35.71%,       -0.27%
$AMD,        07/10/2019,        D,        -16.45%,       43.21%
$AMRN,        07/10/2019,        L,        -35.62%,       -3.41%
$GPN,        07/10/2019,        D,        -3.88%,       14.7%
$GWPH,        07/10/2019,        L,        -32.63%,       -40.46%
$MKTX,        07/10/2019,        D,        -0.78%,       7.06%
$MSCI,        07/10/2019,        D,        -9.87%,       10.11%
$NVDA,        07/10/2019,        D,        10.73%,       48.11%
$PINS,        07/10/2019,        D,        -3.57%,       -28.86%
$PLNT,        07/10/2019,        L,        -26.7%,       -2.13%
$RVLV,        07/10/2019,        D,        -39.11%,       -48.48%
$TTWO,        07/10/2019,        D,        1.95%,       6.43%
$TW,        07/10/2019,        D,        -18.9%,       -3.7%
$TWLO,        07/10/2019,        D,        -25.47%,       -26.11%
$UPS,        07/10/2019,        L,        10.94%,       14.35%
$ZBRA,        07/10/2019,        D,        -6.54%,       21.73%
$BAC,        07/09/2019,        L,        -3.54%,       18.74%
$BEP,        07/09/2019,        L,        17.52%,       31.46%
$EW,        07/09/2019,        D,        18.52%,       23.59%
$FTNT,        07/09/2019,        D,        -3.4%,       39.04%
$IBM,        07/09/2019,        I,        1.4%,       -3.75%
$OKTA,        07/09/2019,        D,        -11.08%,       -7.82%
$PANW,        07/09/2019,        D,        -1.17%,       11.57%
$PYPL,        07/09/2019,        D,        -14.15%,       -6.93%
$WEX,        07/09/2019,        I,        -7.7%,       0.48%
$BRK.B,        06/21/2019,        L,        --%,       --%
$CVS,        06/21/2019,        D,        18.6%,       36.59%
$KMX,        06/21/2019,        F,        0.78%,       15.18%
$MDLZ,        06/21/2019,        D,        -0.38%,       -1.3%
$MKC,        06/21/2019,        D,        3.64%,       8.46%
$PEP,        06/21/2019,        D,        1.13%,       1.5%
$STWD,        06/21/2019,        L,        6.81%,       7.76%
$TTWO,        06/21/2019,        L,        15.94%,       8.72%
$VMW,        06/21/2019,        D,        -12.52%,       -14.07%
$AAPL,        06/20/2019,        D,        11.69%,       40.58%
$AXP,        06/20/2019,        D,        -4.95%,       0.02%
$BHC,        06/20/2019,        L,        -4.57%,       21.4%
$BMY,        06/20/2019,        L,        1.98%,       31.13%
